field_id,ai_run_id,date_key,document_type_id,provider_id,field_name,field_label,confidence,is_missing,has_conflict,expected_present,found_when_present,is_scored,is_correct,is_reviewed,was_corrected
2181,692,20260522,9,1,client_name,Client,0.95,0,0,1,1,1,1,0,
2182,692,20260522,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
2183,692,20260522,9,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
2184,692,20260522,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
2185,692,20260522,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
2186,692,20260522,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
2187,692,20260522,9,1,case_category,Category,0.9,0,0,1,1,1,1,0,
2188,694,20260522,4,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2189,694,20260522,4,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2190,694,20260522,4,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2191,694,20260522,4,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2192,694,20260522,4,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2193,694,20260522,4,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2194,694,20260522,4,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2195,694,20260522,4,1,amounts,Amounts,0.0,1,0,0,0,1,1,1,0
2196,694,20260522,4,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2197,696,20260523,3,1,case_title,Case title,0.949,0,0,1,1,1,1,0,
2198,696,20260523,3,1,case_reference,Case reference,0.949,0,0,1,1,1,1,0,
2199,696,20260523,3,1,client_name,Client,0.0,1,0,1,0,1,0,0,
2200,696,20260523,3,1,opposing_party,Opposing party,0.949,0,0,1,1,1,1,0,
2201,696,20260523,3,1,document_type,Document type,0.929,0,0,1,1,1,1,0,
2202,696,20260523,3,1,jurisdiction,Jurisdiction,0.679,0,0,1,1,1,1,0,
2203,696,20260523,3,1,important_dates,Dates,0.949,0,0,1,1,1,0,0,
2204,696,20260523,3,1,amounts,Amounts,0.949,0,0,1,1,1,1,0,
2205,696,20260523,3,1,case_category,Category,0.95,0,0,1,1,1,1,0,
2206,698,20260523,10,1,case_title,Case title,0.947,0,0,1,1,1,0,0,
2207,698,20260523,10,1,case_reference,Case reference,0.947,0,0,1,1,1,1,0,
2208,698,20260523,10,1,client_name,Client,0.947,0,0,1,1,1,1,0,
2209,698,20260523,10,1,opposing_party,Opposing party,0.0,1,0,1,0,1,0,0,
2210,698,20260523,10,1,document_type,Document type,0.718,0,0,1,1,1,1,0,
2211,698,20260523,10,1,jurisdiction,Jurisdiction,0.0,1,0,1,0,1,0,0,
2212,698,20260523,10,1,important_dates,Dates,0.718,0,0,1,1,1,1,0,
2213,698,20260523,10,1,amounts,Amounts,0.947,0,0,1,1,1,1,0,
2214,698,20260523,10,1,case_category,Category,0.89,0,0,1,1,1,1,0,
2215,700,20260525,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2216,700,20260525,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2217,700,20260525,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2218,700,20260525,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2219,700,20260525,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2220,700,20260525,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2221,700,20260525,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2222,700,20260525,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2223,700,20260525,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2224,702,20260526,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2225,702,20260526,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2226,702,20260526,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2227,702,20260526,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2228,702,20260526,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2229,702,20260526,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2230,702,20260526,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2231,702,20260526,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2232,702,20260526,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2233,704,20260526,5,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2234,704,20260526,5,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2235,704,20260526,5,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2236,704,20260526,5,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2237,704,20260526,5,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2238,704,20260526,5,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2239,704,20260526,5,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2240,704,20260526,5,1,amounts,Amounts,0.57,0,1,1,1,1,0,1,1
2241,704,20260526,5,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
2242,706,20260526,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2243,706,20260526,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2244,706,20260526,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2245,706,20260526,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2246,706,20260526,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2247,706,20260526,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2248,706,20260526,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2249,706,20260526,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2250,706,20260526,1,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
2251,709,20260526,9,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2252,709,20260526,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2253,709,20260526,9,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2254,709,20260526,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2255,709,20260526,9,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2256,709,20260526,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2257,709,20260526,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2258,709,20260526,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2259,709,20260526,9,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2260,713,20260526,3,1,case_title,Case title,0.718,0,0,1,1,1,0,1,1
2261,713,20260526,3,1,case_reference,Case reference,0.947,0,0,1,1,1,1,1,0
2262,713,20260526,3,1,client_name,Client,0.947,0,0,1,1,1,1,1,0
2263,713,20260526,3,1,opposing_party,Opposing party,0.947,0,0,1,1,1,0,1,1
2264,713,20260526,3,1,document_type,Document type,0.927,0,0,1,1,1,1,1,0
2265,713,20260526,3,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,1,1,0
2266,713,20260526,3,1,important_dates,Dates,0.947,0,0,1,1,1,1,1,0
2267,713,20260526,3,1,amounts,Amounts,0.947,0,0,1,1,1,0,1,1
2268,713,20260526,3,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2269,717,20260527,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2270,717,20260527,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2271,717,20260527,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2272,717,20260527,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2273,717,20260527,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2274,717,20260527,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2275,717,20260527,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2276,717,20260527,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2277,717,20260527,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2278,719,20260527,10,1,case_title,Case title,0.943,0,0,1,1,1,1,1,0
2279,719,20260527,10,1,case_reference,Case reference,0.943,0,0,1,1,1,1,1,0
2280,719,20260527,10,1,client_name,Client,0.943,0,0,1,1,1,1,1,0
2281,719,20260527,10,1,opposing_party,Opposing party,0.943,0,0,1,1,1,1,1,0
2282,719,20260527,10,1,document_type,Document type,0.714,0,0,1,1,1,1,1,0
2283,719,20260527,10,1,jurisdiction,Jurisdiction,0.943,0,0,1,1,1,1,1,0
2284,719,20260527,10,1,important_dates,Dates,0.714,0,0,1,1,1,0,1,1
2285,719,20260527,10,1,amounts,Amounts,0.714,0,0,1,1,1,1,1,0
2286,719,20260527,10,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
2287,722,20260527,12,1,case_title,Case title,0.0,1,0,1,0,1,0,1,1
2288,722,20260527,12,1,case_reference,Case reference,0.938,0,0,1,1,1,1,1,0
2289,722,20260527,12,1,client_name,Client,0.711,0,0,1,1,1,1,1,0
2290,722,20260527,12,1,opposing_party,Opposing party,0.938,0,0,1,1,1,0,1,1
2291,722,20260527,12,1,document_type,Document type,0.711,0,0,1,1,1,1,1,0
2292,722,20260527,12,1,jurisdiction,Jurisdiction,0.938,0,0,1,1,1,1,1,0
2293,722,20260527,12,1,important_dates,Dates,0.711,0,0,1,1,1,1,1,0
2294,722,20260527,12,1,amounts,Amounts,0.938,0,0,1,1,1,0,1,1
2295,722,20260527,12,1,case_category,Category,0.84,0,0,1,1,1,1,1,0
2296,725,20260528,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2297,725,20260528,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2298,725,20260528,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2299,725,20260528,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2300,725,20260528,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2301,725,20260528,6,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
2302,725,20260528,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2303,725,20260528,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2304,725,20260528,6,1,case_category,Category,0.91,0,0,1,1,1,1,1,0
2305,727,20260528,1,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
2306,727,20260528,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
2307,727,20260528,1,1,client_name,Client,0.95,0,0,1,1,1,1,0,
2308,727,20260528,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
2309,727,20260528,1,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
2310,727,20260528,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
2311,727,20260528,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
2312,727,20260528,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
2313,727,20260528,1,1,case_category,Category,0.91,0,0,1,1,1,1,0,
2314,730,20260529,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2315,730,20260529,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2316,730,20260529,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2317,730,20260529,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2318,730,20260529,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2319,730,20260529,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2320,730,20260529,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2321,730,20260529,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2322,730,20260529,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2323,732,20260529,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2324,732,20260529,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2325,732,20260529,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2326,732,20260529,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2327,732,20260529,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2328,732,20260529,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2329,732,20260529,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2330,732,20260529,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2331,732,20260529,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2332,738,20260529,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2333,738,20260529,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2334,738,20260529,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2335,738,20260529,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2336,738,20260529,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2337,738,20260529,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2338,738,20260529,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2339,738,20260529,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2340,738,20260529,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2341,740,20260529,3,1,case_title,Case title,0.948,0,0,1,1,1,0,0,
2342,740,20260529,3,1,case_reference,Case reference,0.948,0,0,1,1,1,1,0,
2343,740,20260529,3,1,client_name,Client,0.948,0,0,1,1,1,1,0,
2344,740,20260529,3,1,opposing_party,Opposing party,0.948,0,0,1,1,1,0,0,
2345,740,20260529,3,1,document_type,Document type,0.928,0,0,1,1,1,1,0,
2346,740,20260529,3,1,jurisdiction,Jurisdiction,0.679,0,0,1,1,1,1,0,
2347,740,20260529,3,1,important_dates,Dates,0.948,0,0,1,1,1,0,0,
2348,740,20260529,3,1,amounts,Amounts,0.0,1,0,1,0,1,0,0,
2349,740,20260529,3,1,case_category,Category,0.9,0,0,1,1,1,1,0,
2350,742,20260531,1,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
2351,742,20260531,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
2352,742,20260531,1,1,client_name,Client,0.95,0,0,1,1,1,1,0,
2353,742,20260531,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
2354,742,20260531,1,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
2355,742,20260531,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
2356,742,20260531,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
2357,742,20260531,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
2358,742,20260531,1,1,case_category,Category,0.95,0,0,1,1,1,1,0,
2359,744,20260601,1,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
2360,744,20260601,1,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
2361,744,20260601,1,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
2362,744,20260601,1,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
2363,744,20260601,1,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
2364,744,20260601,1,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
2365,744,20260601,1,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
2366,744,20260601,1,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
2367,744,20260601,1,2,case_category,Category,0.9,0,0,1,1,1,1,1,0
2368,747,20260601,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2369,747,20260601,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2370,747,20260601,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2371,747,20260601,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2372,747,20260601,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2373,747,20260601,1,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
2374,747,20260601,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2375,747,20260601,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2376,747,20260601,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2377,749,20260601,8,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2378,749,20260601,8,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2379,749,20260601,8,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2380,749,20260601,8,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2381,749,20260601,8,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2382,749,20260601,8,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
2383,749,20260601,8,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2384,749,20260601,8,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2385,749,20260601,8,1,case_category,Category,0.92,0,0,1,1,1,1,1,0
2386,751,20260602,13,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2387,751,20260602,13,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2388,751,20260602,13,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2389,751,20260602,13,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2390,751,20260602,13,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2391,751,20260602,13,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2392,751,20260602,13,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2393,751,20260602,13,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2394,751,20260602,13,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2395,753,20260602,13,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2396,753,20260602,13,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2397,753,20260602,13,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2398,753,20260602,13,1,opposing_party,Opposing party,0.0,1,0,0,0,1,1,1,0
2399,753,20260602,13,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2400,753,20260602,13,1,jurisdiction,Jurisdiction,0.0,1,0,0,0,1,1,1,0
2401,753,20260602,13,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2402,753,20260602,13,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2403,753,20260602,13,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2404,756,20260602,12,1,case_title,Case title,0.947,0,0,1,1,1,1,1,0
2405,756,20260602,12,1,case_reference,Case reference,0.718,0,0,1,1,1,1,1,0
2406,756,20260602,12,1,client_name,Client,0.947,0,0,1,1,1,0,1,1
2407,756,20260602,12,1,opposing_party,Opposing party,0.0,1,0,1,0,1,0,1,1
2408,756,20260602,12,1,document_type,Document type,0.927,0,0,1,1,1,1,1,0
2409,756,20260602,12,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,0,1,1
2410,756,20260602,12,1,important_dates,Dates,0.718,0,0,1,1,1,1,1,0
2411,756,20260602,12,1,amounts,Amounts,0.947,0,0,1,1,1,1,1,0
2412,756,20260602,12,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2413,759,20260603,11,2,case_title,Case title,0.85,0,0,1,1,1,1,0,
2414,759,20260603,11,2,case_reference,Case reference,0.85,0,0,1,1,1,1,0,
2415,759,20260603,11,2,client_name,Client,0.85,0,0,1,1,1,1,0,
2416,759,20260603,11,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,0,
2417,759,20260603,11,2,document_type,Document type,0.85,0,0,1,1,1,1,0,
2418,759,20260603,11,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,0,
2419,759,20260603,11,2,important_dates,Dates,0.85,0,0,1,1,1,1,0,
2420,759,20260603,11,2,amounts,Amounts,0.85,0,0,1,1,1,1,0,
2421,759,20260603,11,2,case_category,Category,0.95,0,0,1,1,1,1,0,
2422,761,20260603,9,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
2423,761,20260603,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
2424,761,20260603,9,1,client_name,Client,0.95,0,0,1,1,1,1,0,
2425,761,20260603,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
2426,761,20260603,9,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
2427,761,20260603,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
2428,761,20260603,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
2429,761,20260603,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
2430,761,20260603,9,1,case_category,Category,0.87,0,0,1,1,1,1,0,
2431,763,20260603,6,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
2432,763,20260603,6,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
2433,763,20260603,6,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
2434,763,20260603,6,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
2435,763,20260603,6,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
2436,763,20260603,6,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
2437,763,20260603,6,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
2438,763,20260603,6,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
2439,763,20260603,6,2,case_category,Category,0.86,0,0,1,1,1,1,1,0
2440,766,20260604,6,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
2441,766,20260604,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
2442,766,20260604,6,1,client_name,Client,0.95,0,0,1,1,1,1,0,
2443,766,20260604,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
2444,766,20260604,6,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
2445,766,20260604,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
2446,766,20260604,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
2447,766,20260604,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
2448,766,20260604,6,1,case_category,Category,0.95,0,0,1,1,1,1,0,
2449,768,20260604,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2450,768,20260604,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2451,768,20260604,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2452,768,20260604,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2453,768,20260604,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2454,768,20260604,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2455,768,20260604,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2456,768,20260604,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2457,768,20260604,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2458,771,20260605,10,1,case_title,Case title,0.947,0,0,1,1,1,0,0,
2459,771,20260605,10,1,case_reference,Case reference,0.947,0,0,1,1,1,0,0,
2460,771,20260605,10,1,client_name,Client,0.0,1,0,1,0,1,0,0,
2461,771,20260605,10,1,opposing_party,Opposing party,0.0,1,0,1,0,1,0,0,
2462,771,20260605,10,1,document_type,Document type,0.718,0,0,1,1,1,1,0,
2463,771,20260605,10,1,jurisdiction,Jurisdiction,0.678,0,0,1,1,1,1,0,
2464,771,20260605,10,1,important_dates,Dates,0.299,0,0,1,1,1,0,0,
2465,771,20260605,10,1,amounts,Amounts,0.947,0,0,1,1,1,1,0,
2466,771,20260605,10,1,case_category,Category,0.84,0,0,1,1,1,1,0,
2467,773,20260605,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2468,773,20260605,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2469,773,20260605,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2470,773,20260605,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2471,773,20260605,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2472,773,20260605,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2473,773,20260605,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2474,773,20260605,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2475,773,20260605,1,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
2476,776,20260605,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2477,776,20260605,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2478,776,20260605,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2479,776,20260605,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2480,776,20260605,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2481,776,20260605,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2482,776,20260605,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2483,776,20260605,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2484,776,20260605,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2485,779,20260609,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2486,779,20260609,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2487,779,20260609,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2488,779,20260609,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2489,779,20260609,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2490,779,20260609,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2491,779,20260609,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2492,779,20260609,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2493,779,20260609,6,1,case_category,Category,0.86,0,0,1,1,1,1,1,0
2494,783,20260609,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
2495,783,20260609,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
2496,783,20260609,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
2497,783,20260609,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
2498,783,20260609,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
2499,783,20260609,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
2500,783,20260609,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
2501,783,20260609,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
2502,783,20260609,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
2503,785,20260610,3,1,case_title,Case title,0.944,0,0,1,1,1,0,1,1
2504,785,20260610,3,1,case_reference,Case reference,0.944,0,0,1,1,1,1,1,0
2505,785,20260610,3,1,client_name,Client,0.944,0,0,1,1,1,1,1,0
2506,785,20260610,3,1,opposing_party,Opposing party,0.944,0,0,1,1,1,1,1,0
2507,785,20260610,3,1,document_type,Document type,0.924,0,0,1,1,1,1,1,0
2508,785,20260610,3,1,jurisdiction,Jurisdiction,0.944,0,0,1,1,1,1,1,0
2509,785,20260610,3,1,important_dates,Dates,0.944,0,0,1,1,1,1,1,0
